iter	RMSE
1681	454.4778345
1682	454.4208909
1683	454.379281
1684	454.3607538
1685	454.3309202
1686	454.0841096
1687	454.0373855
1688	453.9492947
1689	453.9207658
1690	453.892297
1691	453.8678671
1692	453.7856873
1693	453.743888
1694	453.7315291
1695	453.7117112
1696	453.6289898
1697	453.5825993
1698	453.5382537
1699	453.5087068
1700	453.4805082
1701	453.4333718
1702	453.3354954
1703	453.255709
1704	453.2368343
1705	453.2192822
1706	453.2047709
1707	453.1638682
1708	453.143417
1709	453.1297039
1710	453.085272
1711	453.0739663
1712	453.0423106
1713	452.9722237
1714	452.8712659
1715	452.7962574
1716	452.7549457
1717	452.7147297
1718	452.7059408
1719	452.6900838
1720	452.6186998
1721	452.5825977
1722	452.5238698
1723	452.4211986
1724	452.3118804
1725	452.287241
1726	452.2437795
1727	452.2078055
1728	452.1720293
1729	452.0251904
1730	451.905846
1731	451.887545
1732	451.8611367
1733	451.7870576
1734	451.7704122
1735	451.7381337
1736	451.7093407
1737	451.6516286
1738	451.5522992
1739	451.494277
1740	451.4652355
1741	451.3795959
1742	451.3345743
1743	451.3138536
1744	451.2906819
1745	451.2777895
1746	451.2606564
1747	451.1743809
1748	451.1688222
1749	451.1465255
1750	451.1264544
1751	451.0280151
1752	450.8524261
1753	450.7947126
1754	450.7918454
1755	450.7659175
1756	450.7559016
1757	450.7231408
1758	450.7156629
1759	450.5678981
1760	450.4445375
1761	450.4182947
1762	450.3888532
1763	450.371838
1764	450.2835345
1765	450.2272425
1766	450.1526544
1767	450.1357296
1768	450.098189
1769	450.0178592
1770	449.9982773
1771	449.8727806
1772	449.8449581
1773	449.8426249
1774	449.8187349
1775	449.7742946
1776	449.7535112
1777	449.6529231
1778	449.6127739
1779	449.6057482
1780	449.595
1781	449.5521416
1782	449.5234014
1783	449.4907149
1784	449.472036
1785	449.279373
1786	449.2630027
1787	449.2010958
1788	449.1719148
1789	449.1414488
1790	449.1344435
1791	449.0786151
1792	449.057407
1793	448.985484
1794	448.9110573
1795	448.8863936
1796	448.8659989
1797	448.8448885
1798	448.8137441
1799	448.8061491
1800	448.6363622
1801	448.6230391
1802	448.5874463
1803	448.5670425
1804	448.4509471
1805	448.3204224
1806	448.2931686
1807	448.1193991
1808	448.0287542
1809	447.9345093
1810	447.8993869
1811	447.8722601
1812	447.8438433
1813	447.8125266
1814	447.7753665
1815	447.7549925
1816	447.733619
1817	447.6945552
1818	447.661227
1819	447.6443845
1820	447.6029083
1821	447.4949438
1822	447.4372691
1823	447.4059635
1824	447.3435135
1825	447.3288779
1826	447.3009576
1827	447.2641147
1828	447.2542082
1829	447.1219289
1830	447.071411
1831	447.0532142
1832	446.905279
1833	446.8249542
1834	446.8083061
1835	446.7762826
1836	446.7321556
1837	446.6899982
1838	446.6625326
1839	446.6177561
1840	446.5878895
1841	446.5103854
1842	446.262944
1843	446.2389872
1844	446.1764116
1845	446.1308918
1846	446.1200826
1847	446.111555
1848	446.0931616
1849	446.0827074
1850	446.0113177
1851	445.999269
1852	445.9660921
1853	445.9461192
1854	445.8480193
1855	445.8341762
1856	445.7251281
1857	445.6663609
1858	445.5337065
1859	445.517345
1860	445.4898627
1861	445.4549939
1862	445.401092
1863	445.3733053
1864	445.333173
1865	445.3027906
1866	445.2825969
1867	445.257512
1868	445.2135244
1869	445.1830246
1870	445.1700616
1871	445.1544912
1872	445.0885225
1873	445.0702616
1874	445.0399023
1875	444.9965271
1876	444.9595702
1877	444.9243268
1878	444.8964207
1879	444.8761049
1880	444.8160269
1881	444.7678203
1882	444.6802559
1883	444.5967361
1884	444.5681741
1885	444.5514743
1886	444.5372307
1887	444.5278831
1888	444.469908
1889	444.3687241
1890	444.3275097
1891	444.3134999
1892	444.2976908
1893	444.2438912
1894	444.1153681
1895	444.0757693
1896	444.0468551
1897	444.0130969
1898	443.9888757
1899	443.9482748
1900	443.9368351
1901	443.9126323
1902	443.9027334
1903	443.878342
1904	443.8416738
1905	443.821644
1906	443.7906762
1907	443.7731093
1908	443.7497005
1909	443.7247566
1910	443.6599656
1911	443.5713752
1912	443.4709739
1913	443.4464737
1914	443.4407651
1915	443.4129497
1916	443.3890273
1917	443.337591
1918	443.2755319
1919	443.224706
1920	443.1909454
1921	443.1524873
1922	443.1006734
1923	443.0617959
1924	443.0400075
1925	443.0170163
1926	443.003541
1927	442.903764
1928	442.8536515
1929	442.805019
1930	442.7315045
1931	442.7202019
1932	442.7096686
1933	442.6596161
1934	442.645989
1935	442.6114674
1936	442.5610703
1937	442.5331031
1938	442.4794029
1939	442.468191
1940	442.440766
1941	442.344329
1942	442.2800873
1943	442.2352965
1944	442.2142735
1945	442.1922577
1946	442.1746341
1947	442.1624629
1948	442.1351192
1949	442.1184681
1950	442.111032
1951	442.0717461
1952	442.0558006
1953	442.0388208
1954	441.970982
1955	441.9504152
1956	441.9225252
1957	441.9108785
1958	441.8906578
1959	441.8633826
1960	441.8144743
1961	441.7412627
1962	441.653741
1963	441.5848835
1964	441.5350582
1965	441.5036542
1966	441.4867581
1967	441.4638736
1968	441.4032086
1969	441.3637804
1970	441.3511034
1971	441.3341574
1972	441.3130277
1973	441.3057092
1974	441.2902315
1975	441.2328557
1976	441.2007658
1977	441.1670008
1978	441.161868
1979	441.1059594
1980	441.0702568
1981	441.0254601
1982	441.0129387
1983	440.9939333
1984	440.9607765
1985	440.8869521
1986	440.884371
1987	440.8651554
1988	440.7218603
1989	440.6838763
1990	440.6112368
1991	440.5958396
1992	440.5699654
1993	440.549717
1994	440.5090882
1995	440.4980783
1996	440.4749296
1997	440.4549153
1998	440.4248847
1999	440.4005287
2000	440.3893418
2001	440.3620126
2002	440.3445282
2003	440.311511
2004	440.3000901
2005	440.2584845
2006	440.2386471
2007	440.0995488
2008	440.0811626
2009	440.0644113
2010	440.0419247
2011	440.017787
2012	439.9923275
2013	439.8866028
2014	439.8695253
2015	439.8528836
2016	439.8484387
2017	439.7758271
2018	439.7672965
2019	439.7527333
2020	439.6832271
2021	439.6580231
2022	439.6438404
2023	439.6125769
2024	439.5830209
2025	439.567657
2026	439.5594866
2027	439.506802
2028	439.492467
2029	439.4760351
2030	439.430783
2031	439.3476453
2032	439.3348951
2033	439.3219935
2034	439.2799167
2035	439.2550191
2036	439.1559256
2037	439.0262515
2038	439.0056144
2039	438.9820914
2040	438.960675
2041	438.9502632
2042	438.9293433
2043	438.9208071
2044	438.9000591
2045	438.8476412
2046	438.7815118
2047	438.7405984
2048	438.7186257
2049	438.7088665
2050	438.668878
2051	438.6459473
2052	438.6095276
2053	438.5884218
2054	438.5694183
2055	438.5245785
2056	438.4792889
2057	438.4740424
2058	438.4673389
2059	438.4503394
2060	438.4200231
2061	438.4180567
2062	438.362193
2063	438.3431688
2064	438.3289468
2065	438.311355
2066	438.2235197
2067	438.2106062
2068	438.1642454
2069	438.1448026
2070	438.1137476
2071	438.0083137
2072	437.9826591
2073	437.9455011
2074	437.9144296
2075	437.829328
2076	437.8172784
2077	437.7254779
2078	437.7204993
2079	437.7128974
2080	437.6996473
2081	437.6908634
2082	437.6829707
2083	437.6529751
2084	437.544062
2085	437.5293572
2086	437.5104605
2087	437.5050185
2088	437.4470559
2089	437.394239
2090	437.3291491
2091	437.2956897
2092	437.0547213
2093	437.0403356
2094	437.0225167
2095	437.0128883
2096	436.9392667
2097	436.9078422
2098	436.8465407
2099	436.7995264
2100	436.6318077
2101	436.5936944
2102	436.4261219
2103	436.4140641
2104	436.4044352
2105	436.3849939
2106	436.3471119
2107	436.3021747
2108	436.2911016
2109	436.269921
2110	436.2590371
2111	436.2073543
2112	436.1852593
2113	436.1723325
2114	436.0116546
2115	435.9779997
2116	435.9540352
2117	435.9385753
2118	435.8988818
2119	435.8730635
2120	435.8440081
2121	435.8004404
2122	435.7837637
2123	435.65489
2124	435.6249478
2125	435.6091495
2126	435.5736909
2127	435.5509942
2128	435.4810723
2129	435.4327335
2130	435.4123702
2131	435.2295626
2132	435.2069077
2133	434.9933189
2134	434.958809
2135	434.9465651
2136	434.9313567
2137	434.8916834
2138	434.8233127
2139	434.8008168
2140	434.690396
2141	434.6345188
2142	434.6289926
2143	434.5919839
2144	434.5576695
2145	434.5170224
2146	434.4987861
2147	434.4708357
2148	434.4605534
2149	434.4238233
2150	434.4002028
2151	434.3854111
2152	434.3716132
2153	434.3380681
2154	434.3261816
2155	434.3025908
2156	434.2774045
2157	434.270857
2158	434.2401821
2159	434.1969391
2160	434.17095
2161	434.1168653
2162	434.0946595
2163	434.079072
2164	434.0510283
2165	433.8124857
2166	433.7663648
2167	433.7536119
2168	433.722603
2169	433.6962089
2170	433.6726578
2171	433.6260881
2172	433.6168287
2173	433.5958911
2174	433.5786035
2175	433.5609744
2176	433.4513329
2177	433.4032551
2178	433.3975521
2179	433.3153631
2180	433.308668
2181	433.2431842
2182	433.2371913
2183	433.2226516
2184	433.174572
2185	433.1515162
2186	433.1391994
2187	433.1079248
2188	433.0755676
2189	433.0318324
2190	433.0283702
2191	433.0189711
2192	433.0040802
2193	432.9538678
2194	432.9405737
2195	432.9309365
2196	432.8956721
2197	432.8730633
2198	432.8481723
2199	432.8431257
2200	432.8170016
2201	432.7959689
2202	432.772668
2203	432.7602545
2204	432.7447006
2205	432.6028918
2206	432.5929131
2207	432.589291
2208	432.5671392
2209	432.5518172
2210	432.5289913
2211	432.4905837
2212	432.482789
2213	432.454276
2214	432.3998618
2215	432.3798645
2216	432.3638473
2217	432.3543956
2218	432.3146248
2219	432.2838059
2220	432.2600443
2221	432.2451613
2222	432.2239685
2223	432.151694
2224	432.1369427
2225	432.1139275
2226	432.0257109
2227	432.0229416
2228	432.0109659
2229	431.9681371
2230	431.9519549
2231	431.877566
2232	431.8348544
2233	431.7726045
2234	431.7377352
2235	431.7071757
2236	431.6305971
2237	431.5842878
2238	431.5495476
2239	431.5306066
2240	431.5133975
2241	431.4334188
2242	431.372481
2243	431.3515072
2244	431.242157
2245	431.2326896
2246	431.1928676
2247	431.1319412
2248	431.1120337
2249	431.1015025
2250	431.0810619
2251	431.014367
2252	430.9322859
2253	430.9261091
2254	430.8878855
2255	430.8797382
2256	430.8636984
2257	430.8455485
2258	430.8402556
2259	430.8304019
2260	430.8009742
2261	430.7660902
2262	430.7614361
2263	430.726879
2264	430.7190339
2265	430.7145671
2266	430.6978233
2267	430.6744034
2268	430.6610724
2269	430.6449699
2270	430.5765402
2271	430.544683
2272	430.4946708
2273	430.4238327
2274	430.4098367
2275	430.390596
2276	430.3630858
2277	430.3505791
2278	430.3309338
2279	430.3021014
2280	430.2923495
2281	430.2746657
2282	430.263479
2283	430.2094856
2284	430.1878368
2285	430.1374971
2286	430.1261136
2287	430.0731951
2288	430.0498462
2289	430.0259617
2290	430.0080346
2291	429.9552969
2292	429.9280006
2293	429.9083565
2294	429.8816324
2295	429.8420326
2296	429.8211568
2297	429.751852
2298	429.737638
2299	429.6915327
2300	429.6705148
2301	429.6409081
2302	429.6221047
2303	429.6054962
2304	429.5790782
2305	429.5646944
2306	429.530419
2307	429.4923388
2308	429.4561155
2309	429.4447381
2310	429.4316357
2311	429.4164946
2312	429.4080487
2313	429.4059764
2314	429.2979199
2315	429.2826569
2316	429.2689055
2317	429.2617522
2318	429.1834068
2319	429.1613956
2320	429.1327134
2321	429.1198667
2322	429.0918364
2323	429.0805956
2324	429.0662307
2325	429.0388944
2326	429.0284954
2327	429.0160456
2328	428.9870041
2329	428.9514429
2330	428.9078242
2331	428.8559594
2332	428.8372763
2333	428.790112
2334	428.7479887
2335	428.7377697
2336	428.7238584
2337	428.5771438
2338	428.5524918
2339	428.5403726
2340	428.5129296
2341	428.424732
2342	428.414533
2343	428.3852241
2344	428.3529497
2345	428.3422479
2346	428.3332525
2347	428.3222726
2348	428.1889283
2349	428.1813889
2350	428.1596292
2351	428.1442746
2352	428.1010236
2353	428.0225521
2354	427.9759642
2355	427.9027492
2356	427.8946561
2357	427.833785
2358	427.8094482
2359	427.7403238
2360	427.7115949
2361	427.69566
2362	427.6842491
2363	427.6628155
2364	427.6371125
2365	427.6265872
2366	427.6039514
2367	427.5930467
2368	427.5194665
2369	427.496882
2370	427.4890745
2371	427.4819542
2372	427.465585
2373	427.4507355
2374	427.4186558
2375	427.4080832
2376	427.3918323
2377	427.3772236
2378	427.3392704
2379	427.3238655
2380	427.3173718
2381	427.2819027
2382	427.2513678
2383	427.2440385
2384	427.1941928
2385	427.1879887
2386	427.163924
2387	427.1294012
2388	427.1225167
2389	427.1164898
2390	427.06988
2391	427.0548873
2392	426.989917
2393	426.9655166
2394	426.9572243
2395	426.9384173
2396	426.9269738
2397	426.8653045
2398	426.8038827
2399	426.7538316
2400	426.7339994
2401	426.7046669
2402	426.6952495
2403	426.6811135
2404	426.6491554
2405	426.5992141
2406	426.5766306
2407	426.5417316
2408	426.5199359
2409	426.4330032
2410	426.4143179
2411	426.3626755
2412	426.3144227
2413	426.2420398
2414	426.2347336
2415	426.2197906
2416	426.1212152
2417	426.0890024
2418	426.0033717
2419	425.9391968
2420	425.8564954
2421	425.7249117
2422	425.7170705
2423	425.6616878
2424	425.6507903
2425	425.6423844
2426	425.5994925
2427	425.5919603
2428	425.5728478
2429	425.5422414
2430	425.5284796
2431	425.5255821
2432	425.4637528
2433	425.4120098
2434	425.3623244
2435	425.3102072
2436	425.2898435
2437	425.2761566
2438	425.2413758
2439	425.1462678
2440	425.1315116
2441	425.1078694
2442	425.0883736
2443	425.0598134
2444	425.0157597
2445	425.0064767
2446	424.9614678
2447	424.9563609
2448	424.9045139
2449	424.8896023
2450	424.8730771
2451	424.8483165
2452	424.8266883
2453	424.8079255
2454	424.7717896
2455	424.7008298
2456	424.686918
2457	424.6767295
2458	424.6496889
2459	424.6264221
2460	424.5942992
2461	424.587627
2462	424.5550478
2463	424.5106557
2464	424.4922114
2465	424.4752396
2466	424.4518102
2467	424.4375703
2468	424.3640412
2469	424.3204872
2470	424.3004248
2471	424.2839356
2472	424.2673414
2473	424.255182
2474	424.2251593
2475	424.19954
2476	424.1666538
2477	424.1104489
2478	424.0969276
2479	424.0660192
2480	424.0182666
2481	423.9012166
2482	423.8799436
2483	423.8352598
2484	423.8242174
2485	423.7915781
2486	423.7839071
2487	423.7789954
2488	423.6511464
2489	423.6458626
2490	423.6169599
2491	423.5931216
2492	423.5819185
2493	423.513097
2494	423.4454232
2495	423.433688
2496	423.3598595
2497	423.2559781
2498	423.2300382
2499	423.1852355
2500	423.0871979
2501	423.0801448
2502	423.0708179
2503	423.0581979
2504	423.0395475
2505	423.0374904
2506	422.9871551
2507	422.955099
2508	422.9454351
2509	422.938701
2510	422.9027227
2511	422.8446205
2512	422.8317247
2513	422.8253087
2514	422.8218206
2515	422.7899125
2516	422.7673809
2517	422.7602617
2518	422.737629
2519	422.6852784
2520	422.6164401
2521	422.569124
2522	422.4726551
2523	422.4583906
2524	422.4383016
2525	422.3800421
2526	422.2978956
2527	422.2406557
2528	422.2357621
2529	422.1130795
2530	422.0854027
2531	422.0691096
2532	422.0434042
2533	422.0375159
2534	422.0342396
2535	422.0096861
2536	422.0073345
2537	421.9826498
2538	421.9561145
2539	421.9375514
2540	421.9062955
2541	421.8610674
2542	421.8538717
2543	421.8373416
2544	421.8183189
2545	421.8015033
2546	421.7902048
2547	421.7771144
2548	421.7559138
2549	421.7120366
2550	421.7082687
2551	421.6886524
2552	421.6635776
2553	421.6279561
2554	421.5991265
2555	421.5212823
2556	421.510526
2557	421.4855997
2558	421.4817951
2559	421.4389084
2560	421.419931
2561	421.3882496
2562	421.3535134
2563	421.3029863
2564	421.2759331
2565	421.2308153
2566	421.1544097
2567	421.1490288
2568	421.1321803
2569	421.0800833
2570	421.0490858
2571	421.0435633
2572	421.0211244
2573	420.984185
2574	420.9574322
2575	420.9375469
2576	420.9238392
2577	420.9187088
2578	420.8984106
2579	420.8843131
2580	420.8050156
2581	420.754684
2582	420.7424631
2583	420.7270365
2584	420.7040921
2585	420.6799977
2586	420.6629837
2587	420.5826767
2588	420.551695
2589	420.5309844
2590	420.5260276
2591	420.5180925
2592	420.4871728
2593	420.4780133
2594	420.3191453
2595	420.2994058
2596	420.2825306
2597	420.2241378
2598	420.1816158
2599	420.1791457
2600	420.1029532
2601	420.0950522
2602	420.0849358
2603	420.0468321
2604	420.0384644
2605	420.0231928
2606	420.0032087
2607	419.9498438
2608	419.9302994
2609	419.9178542
2610	419.9155687
2611	419.9029502
2612	419.8780247
2613	419.84989
2614	419.8477266
2615	419.843026
2616	419.7999902
2617	419.7808172
2618	419.7706693
2619	419.7348331
2620	419.7262447
2621	419.7210529
2622	419.705689
2623	419.6624602
2624	419.6563134
2625	419.6403077
2626	419.6347637
2627	419.6206829
2628	419.5614703
2629	419.5553562
2630	419.548678
2631	419.5323854
2632	419.5144586
2633	419.5080084
2634	419.4382224
2635	419.4220896
2636	419.3937962
2637	419.3726849
2638	419.3627264
2639	419.3107567
2640	419.2970744
2641	419.2770592
2642	419.2586863
2643	419.2468361
2644	419.2366445
2645	419.1874728
2646	419.1606016
2647	419.1517722
2648	419.1032619
2649	419.1022025
2650	419.0676265
2651	419.0335838
2652	419.0161268
2653	418.9843525
2654	418.9048572
2655	418.8754416
2656	418.8718878
2657	418.8656114
2658	418.8550553
2659	418.8432344
2660	418.8315214
2661	418.7691308
2662	418.7588241
2663	418.7455989
2664	418.7383621
2665	418.7242751
2666	418.7082604
2667	418.6958338
2668	418.6802544
2669	418.6682429
2670	418.6635634
2671	418.6552744
2672	418.6446925
2673	418.6418726
2674	418.6145376
2675	418.5585183
2676	418.5343753
2677	418.5218904
2678	418.5077076
2679	418.4840679
2680	418.4703707
2681	418.4582517
2682	418.4373125
2683	418.4283836
2684	418.3470638
2685	418.340912
2686	418.3216635
2687	418.3144348
2688	418.1839789
2689	418.1777632
2690	418.1232477
2691	418.1017022
2692	418.0845468
2693	418.0538794
2694	418.0312812
2695	418.0214141
2696	418.0065113
2697	417.9824973
2698	417.9791172
2699	417.9267643
2700	417.9210272
2701	417.9114901
2702	417.9025926
2703	417.8905336
2704	417.7450225
2705	417.7281033
2706	417.7219083
2707	417.718055
2708	417.6986955
2709	417.6804783
2710	417.6666031
2711	417.614891
2712	417.5872038
2713	417.5661896
2714	417.5592609
2715	417.5494342
2716	417.5348349
2717	417.5051076
2718	417.4670168
2719	417.4044382
2720	417.3925245
2721	417.3755537
2722	417.3647025
2723	417.3051239
2724	417.2711253
2725	417.2687616
2726	417.2561384
2727	417.2237078
2728	417.2050989
2729	417.1997793
2730	417.1797316
2731	417.1650743
2732	417.1526669
2733	417.1467411
2734	417.1296704
2735	417.1223724
2736	417.064945
2737	417.0093937
2738	416.9747905
2739	416.9622454
2740	416.9543653
2741	416.9501989
2742	416.9371489
2743	416.9240913
2744	416.9174803
2745	416.9102315
2746	416.8644836
2747	416.8180964
2748	416.7992509
2749	416.7807888
2750	416.768646
2751	416.7239941
2752	416.7126272
2753	416.6465654
2754	416.6222071
2755	416.6120838
2756	416.6085914
2757	416.5976727
2758	416.5598465
2759	416.5243048
2760	416.5215672
2761	416.5078815
2762	416.5040354
2763	416.4499834
2764	416.4244516
2765	416.4153114
2766	416.3945762
2767	416.3776626
2768	416.3387976
2769	416.3350207
2770	416.3289944
2771	416.3041026
2772	416.2901281
2773	416.2755086
2774	416.2637535
2775	416.2545049
2776	416.2391615
2777	416.2261209
2778	416.2110181
2779	416.1362905
2780	416.0916267
2781	416.0870876
2782	416.0507677
2783	416.0164154
2784	415.9901263
2785	415.9545736
2786	415.9363961
2787	415.9293091
2788	415.9196991
2789	415.9057166
2790	415.8958838
2791	415.8785849
2792	415.8638335
2793	415.8589907
2794	415.7989772
2795	415.7961917
2796	415.7459194
2797	415.7150934
2798	415.6633137
2799	415.6350008
2800	415.5919744
2801	415.5776997
2802	415.565409
2803	415.5569941
2804	415.4835044
2805	415.4815247
2806	415.4782912
2807	415.4733162
2808	415.4505929
2809	415.425362
2810	415.4140654
2811	415.39914
2812	415.3900339
2813	415.3748765
2814	415.3620661
2815	415.3340401
2816	415.3270592
2817	415.3072213
2818	415.3019676
2819	415.2810669
2820	415.2366728
2821	415.2300363
2822	415.2237311
2823	415.2089844
2824	415.1994794
2825	415.192798
2826	415.1678031
2827	415.1493782
2828	415.1408745
2829	415.1335654
2830	415.0973715
2831	415.0913589
2832	415.0856343
2833	415.0771289
2834	415.0622153
2835	415.0449262
2836	415.026542
2837	415.0227915
2838	414.9331911
2839	414.8993187
2840	414.8842731
2841	414.8710316
2842	414.8668565
2843	414.8571768
2844	414.8537494
2845	414.8128628
2846	414.8067083
2847	414.7988489
2848	414.7862962
2849	414.7764501
2850	414.7152405
2851	414.7040965
2852	414.6705965
2853	414.6629029
2854	414.639722
2855	414.6318892
2856	414.6164776
2857	414.5995364
2858	414.5690979
2859	414.5550081
2860	414.5432375
2861	414.5279673
2862	414.5125384
2863	414.5031378
2864	414.419103
2865	414.395199
2866	414.3848593
2867	414.3409965
2868	414.3268903
2869	414.310763
2870	414.2477293
2871	414.1989242
2872	414.1948409
2873	414.1780605
2874	414.1493177
2875	414.1467617
2876	414.1348353
2877	414.11601
2878	414.0979792
2879	414.0846689
2880	414.0751998
2881	414.063947
2882	413.999645
2883	413.9669001
2884	413.960558
2885	413.9440498
2886	413.9355523
2887	413.9277166
2888	413.9126913
2889	413.8877294
2890	413.883121
2891	413.8192407
2892	413.7955583
2893	413.7749763
2894	413.7474899
2895	413.7146504
2896	413.7018432
2897	413.6710398
2898	413.6348196
2899	413.6172083
2900	413.5999522
2901	413.5882657
2902	413.5732469
2903	413.4667685
2904	413.3942077
2905	413.3749496
2906	413.3561256
2907	413.3176812
2908	413.3152624
2909	413.3064077
2910	413.2746182
2911	413.2485215
2912	413.2278249
2913	413.2107617
2914	413.1998091
2915	413.1909683
2916	413.160833
2917	413.1463997
2918	413.1154197
2919	413.1134224
2920	413.0967841
2921	413.0804281
2922	413.0413108
2923	413.0291773
2924	413.0191625
2925	412.873798
2926	412.8633355
2927	412.8291884
2928	412.8218242
2929	412.7921451
2930	412.775269
2931	412.75699
2932	412.752173
2933	412.7206945
2934	412.7098301
2935	412.6938608
2936	412.6375312
2937	412.5671956
2938	412.523854
2939	412.5051445
2940	412.4936392
2941	412.4902713
2942	412.4270656
2943	412.4219418
2944	412.4127099
2945	412.4108744
2946	412.3688241
2947	412.3530083
2948	412.3514421
2949	412.3367063
2950	412.3330011
2951	412.327892
2952	412.323874
2953	412.318131
2954	412.2892188
2955	412.2761669
2956	412.2698887
2957	412.2513971
2958	412.2126084
2959	412.1984736
2960	412.1935304
2961	412.1643492
2962	412.1533317
2963	412.1494009
2964	412.1349151
2965	412.061319
2966	412.0129631
2967	412.0046205
2968	411.9973138
2969	411.9652653
2970	411.9551375
2971	411.9241315
2972	411.9118549
2973	411.9011585
2974	411.8526099
2975	411.8373566
2976	411.8156044
2977	411.8022054
2978	411.7960293
2979	411.7626266
2980	411.7184409
2981	411.6902267
2982	411.6797877
2983	411.6629577
2984	411.6549914
2985	411.6214248
2986	411.6160348
2987	411.5599731
2988	411.5055013
2989	411.4959064
2990	411.4929475
2991	411.4421399
2992	411.432476
2993	411.3862622
2994	411.3704188
2995	411.3650189
2996	411.3594941
2997	411.310969
2998	411.2443053
2999	411.2368344
3000	411.2336094
3001	411.2257015
3002	411.1885459
3003	411.1740193
3004	411.1603279
3005	411.1538554
3006	411.1483628
3007	411.1323649
3008	411.1222709
3009	411.1024798
3010	411.0714082
3011	411.0555478
3012	411.0224315
3013	411.0030879
3014	410.9911337
3015	410.9781254
3016	410.952086
3017	410.947598
3018	410.9384182
3019	410.8689094
3020	410.8562827
3021	410.8469356
3022	410.8401999
3023	410.833533
3024	410.8283634
3025	410.747596
3026	410.7093175
3027	410.6974075
3028	410.6696521
3029	410.5795463
3030	410.5609797
3031	410.555774
3032	410.5498648
3033	410.5388964
3034	410.5312835
3035	410.5211082
3036	410.4639914
3037	410.3574355
3038	410.323662
3039	410.3110721
3040	410.3061561
3041	410.2966951
3042	410.2944351
3043	410.2669748
3044	410.2579865
3045	410.2480784
3046	410.2095902
3047	410.1903341
3048	410.1686952
3049	410.1610411
3050	410.1543821
3051	410.131036
3052	410.1229937
3053	410.11526
3054	410.0794846
3055	410.0735318
3056	410.0683019
3057	410.0589696
3058	410.0489892
3059	410.0371301
3060	410.0229176
3061	410.0151757
3062	409.9983508
3063	409.9872626
3064	409.9786157
3065	409.9717017
3066	409.9344881
3067	409.9190036
3068	409.91415
3069	409.9004682
3070	409.8931547
3071	409.8631539
3072	409.8501132
3073	409.84024
3074	409.8107141
3075	409.8044534
3076	409.7934242
3077	409.7704656
3078	409.6947701
3079	409.6542123
3080	409.6277113
3081	409.6168
3082	409.5500848
3083	409.5336951
3084	409.414826
3085	409.3961367
3086	409.3547636
3087	409.3485173
3088	409.3420801
3089	409.3375849
3090	409.229443
3091	409.219291
3092	409.2080421
3093	409.1891287
3094	409.1736215
3095	409.0925613
3096	409.0733005
3097	409.057847
3098	409.0236918
3099	409.0073471
3100	408.9958402
3101	408.982786
3102	408.9520833
3103	408.9439061
3104	408.9328767
3105	408.9299523
3106	408.8891658
3107	408.8863854
3108	408.8585292
3109	408.845919
3110	408.8307914
3111	408.8053459
3112	408.79786
3113	408.7176741
3114	408.7046882
3115	408.6962964
3116	408.6914385
3117	408.630871
3118	408.6111521
3119	408.6034914
3120	408.5873683
3121	408.5632811
3122	408.5499681
3123	408.5322508
3124	408.4942648
3125	408.396676
3126	408.3799834
3127	408.3199101
3128	408.2744194
3129	408.256815
3130	408.2485126
3131	408.2292878
3132	408.1958785
3133	408.1814678
3134	408.103596
3135	408.090848
3136	408.0752407
3137	408.0688321
3138	408.0303642
3139	408.0043685
3140	407.9524256
3141	407.9053737
3142	407.8939205
3143	407.869168
3144	407.837798
3145	407.8290192
3146	407.8277887
3147	407.806602
3148	407.7922556
3149	407.7771374
3150	407.7447951
3151	407.7283265
3152	407.6480172
3153	407.6438609
3154	407.5789839
3155	407.5661829
3156	407.5361934
3157	407.5012672
3158	407.479619
3159	407.4535752
3160	407.4472649
3161	407.4360369
3162	407.4255053
3163	407.3343643
3164	407.3289097
3165	407.3106939
3166	407.2911449
3167	407.2788147
3168	407.2683326
3169	407.2341114
3170	407.2018382
3171	407.1936754
3172	407.1884554
3173	407.1701938
3174	407.1678243
3175	407.1553224
3176	407.1420048
3177	407.1384242
3178	407.1287852
3179	407.121048
3180	407.0978394
3181	407.0575225
3182	406.9247621
3183	406.9166263
3184	406.8930239
3185	406.8811145
3186	406.8751828
3187	406.8374577
3188	406.8215244
3189	406.7799955
3190	406.7738462
3191	406.758588
3192	406.7180005
3193	406.7115256
3194	406.672945
3195	406.6721717
3196	406.6433262
3197	406.6040331
3198	406.583582
3199	406.5352369
3200	406.5205158
3201	406.5016583
3202	406.4989516
3203	406.4887706
3204	406.4623461
3205	406.4260905
3206	406.4146225
3207	406.3861738
3208	406.3679545
3209	406.3466637
3210	406.3380253
3211	406.3006384
3212	406.2997487
3213	406.2596846
3214	406.2563905
3215	406.1869847
3216	406.1815454
3217	406.1798062
3218	406.1353237
3219	406.116964
3220	406.0989054
3221	406.0448713
3222	406.0307744
3223	405.9497308
3224	405.9433806
3225	405.9341037
3226	405.9066242
3227	405.8957042
3228	405.8893498
3229	405.8831307
3230	405.8787792
3231	405.8708601
3232	405.8683008
3233	405.8468783
3234	405.7637154
3235	405.7427865
3236	405.6672132
3237	405.6389821
3238	405.6346626
3239	405.6259118
3240	405.6224687
3241	405.6148349
3242	405.6067458
3243	405.5982224
3244	405.5518103
3245	405.5272987
3246	405.5191276
3247	405.3880305
3248	405.3672068
3249	405.3498442
3250	405.3342036
3251	405.321205
3252	405.3141829
3253	405.3089756
3254	405.2954495
